Código;Nome;Fonte;Serviço;Periodicidade;Unidade;Base;Início;Fim;Descontinuação;item_fgv;Cod_Estagio;Estagio;Cod_grupo;Grupo;Cod_subgrupo;Subgrupo;Cod_item;Item ;Cod_subitem;Subitem;Cod_elementar;Elementar
1256990;ICC/RJ-EP-M  2.o dec. - Vigia - Variação;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;PERCENT;;mar/05;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257032;ICC/SP-EP-10 Vigia - Variação;Índices de Preço da Construção Civil;ICCSP/E-10;Mensal;PERCENT;;jan/97;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257035;ICC/SP-EP-DI Vigia - Variação;Índices de Preço da Construção Civil;ICCSP/E-DI;Mensal;PERCENT;;jan/97;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257038;ICC/SP-EP-M Vigia - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;jan/97;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257041;ICC/SP-EP-M  1.o dec. - Vigia - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;mar/05;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257044;ICC/SP-EP-M  2.o dec. - Vigia - Variação;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;PERCENT;;mar/05;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257047;INCC-10 Vigia - Variação;Índices de Preço da Construção Civil;INCC-10;Mensal;PERCENT;;jun/96;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257050;INCC-DI - Vigia - Variação;Índices de Preço da Construção Civil;INCC-DI;Mensal;PERCENT;;jan/90;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257053;INCC-M Vigia - Variação;Índices de Preço da Construção Civil;INCC-M;Mensal;PERCENT;;jun/96;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257056;INCC-M  1.o dec. - Vigia - Variação;Índices de Preço da Construção Civil;INCC-M;Mensal;PERCENT;;fev/98;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257059;INCC-M  2.o dec. - Vigia - Variação;Índices de Preço da Construção Civil;INCC-M;Mensal;PERCENT;;fev/98;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257062;INCC-EP-10 Vigia - Variação;Índices de Preço da Construção Civil;INCC/E-10;Mensal;PERCENT;;jan/97;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257065;INCC-EP-DI Vigia - Variação;Índices de Preço da Construção Civil;INCC/E-DI;Mensal;PERCENT;;jan/97;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257068;INCC-EP-M Vigia - Variação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;PERCENT;;jan/97;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257071;INCC-EP-M  1.o dec. - Vigia - Variação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;PERCENT;;mar/05;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1257074;INCC-EP-M  2.o dec. - Vigia - Variação;Índices de Preço da Construção Civil;INCC/E-M;Mensal;PERCENT;;mar/05;fev/09;NA;216;1;INCC TODOS OS ITENS;11;MÃO DE OBRA;110;AUXILIAR;110;AUXILIAR;110;AUXILIAR;110004;VIGIA - VARIAÇÃO
1334841;ICC/RJ-10 Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICC/RJ-10;Mensal;INDICE;;fev/96;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1334847;ICC/RJ-M Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;INDICE;;jun/96;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1334850;ICC/RJ-M  1.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;INDICE;;fev/98;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1334853;ICC/RJ-M  2.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;INDICE;;fev/98;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1334901;ICC/SP-10 Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICC/SP-10;Mensal;INDICE;;jun/96;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1334907;ICC/SP-M Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;INDICE;;jun/96;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1334910;ICC/SP-M  1.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;INDICE;;fev/98;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1334913;ICC/SP-M  2.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;INDICE;;fev/98;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335090;ICC/RJ-EP-10 Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-10;Mensal;INDICE;;jan/97;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335093;ICC/RJ-EP-DI Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335096;ICC/RJ-EP-M Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;jan/97;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335099;ICC/RJ-EP-M  1.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335102;ICC/RJ-EP-M  2.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335144;ICC/SP-EP-10 Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-10;Mensal;INDICE;;jan/97;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335147;ICC/SP-EP-DI Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335150;ICC/SP-EP-M Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;jan/97;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335153;ICC/SP-EP-M  1.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335156;ICC/SP-EP-M  2.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335168;INCC-M  1.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;INCC-M;Mensal;INDICE;;jan/98;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335171;INCC-M  2.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;INCC-M;Mensal;INDICE;;jan/98;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335183;INCC-EP-M  1.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;mar/05;abr/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335186;INCC-EP-M  2.o dec. - Incc - Todos os Itens - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;mar/05;mar/15;NA;1;1;INCC TODOS OS ITENS;10;0;0;0;0;0;0;0;0;0
1335414;ICC/RJ-10 Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICC/RJ-10;Mensal;INDICE;;fev/96;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335420;ICC/RJ-M Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;INDICE;;jun/96;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335423;ICC/RJ-M  1.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;INDICE;;fev/98;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335426;ICC/RJ-M  2.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICC/RJ-M;Mensal;INDICE;;fev/98;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335474;ICC/SP-10 Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICC/SP-10;Mensal;INDICE;;jun/96;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335480;ICC/SP-M Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;INDICE;;jun/96;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335483;ICC/SP-M  1.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;INDICE;;fev/98;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335486;ICC/SP-M  2.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICC/SP-M;Mensal;INDICE;;fev/98;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335489;INCC-10 Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;INCC-10;Mensal;INDICE;;jun/96;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335498;INCC-M  1.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;INCC-M;Mensal;INDICE;;jan/98;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335501;INCC-M  2.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;INCC-M;Mensal;INDICE;;jan/98;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335678;ICC/RJ-EP-10 Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-10;Mensal;INDICE;;jan/97;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335681;ICC/RJ-EP-DI Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335684;ICC/RJ-EP-M Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;jan/97;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335687;ICC/RJ-EP-M  1.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335690;ICC/RJ-EP-M  2.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335732;ICC/SP-EP-10 Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-10;Mensal;INDICE;;jan/97;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335735;ICC/SP-EP-DI Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335738;ICC/SP-EP-M Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;jan/97;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335741;ICC/SP-EP-M  1.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335744;ICC/SP-EP-M  2.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335756;INCC-EP-M  1.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;mar/05;abr/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335759;INCC-EP-M  2.o dec. - Materiais e Serviços - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;mar/05;mar/15;NA;10000;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;0;0;0;0;0;0;0;0
1335945;ICC/RJ-EP-10 Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-10;Mensal;INDICE;;jan/97;abr/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1335948;ICC/RJ-EP-DI Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1335951;ICC/RJ-EP-M Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;jan/97;mar/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1335954;ICC/RJ-EP-M  1.o dec. - Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;abr/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1335957;ICC/RJ-EP-M  2.o dec. - Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;mar/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1335999;ICC/SP-EP-10 Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-10;Mensal;INDICE;;jan/97;abr/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1336002;ICC/SP-EP-DI Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1336005;ICC/SP-EP-M Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;jan/97;mar/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1336008;ICC/SP-EP-M  1.o dec. - Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;abr/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1336011;ICC/SP-EP-M  2.o dec. - Materiais - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;mar/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1336023;INCC-EP-M  1.o dec. - Materiais - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;mar/05;abr/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1336026;INCC-EP-M  2.o dec. - Materiais - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;mar/05;mar/15;NA;10001;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;0;0;0;0;0;0
1336212;ICC/RJ-EP-10 Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-10;Mensal;INDICE;;jan/97;abr/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336215;ICC/RJ-EP-DI Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336218;ICC/RJ-EP-M Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;jan/97;mar/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336221;ICC/RJ-EP-M  1.o dec. - Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;abr/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336224;ICC/RJ-EP-M  2.o dec. - Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;mar/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336266;ICC/SP-EP-10 Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-10;Mensal;INDICE;;jan/97;abr/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336269;ICC/SP-EP-DI Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336272;ICC/SP-EP-M Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;jan/97;mar/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336275;ICC/SP-EP-M  1.o dec. - Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;abr/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336278;ICC/SP-EP-M  2.o dec. - Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;ICCSP/E-M;Mensal;INDICE;;mar/05;mar/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336290;INCC-EP-M  1.o dec. - Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;mar/05;abr/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336293;INCC-EP-M  2.o dec. - Materiais para Estrutura - Nro. Índice;Índices de Preço da Construção Civil;INCC/E-M;Mensal;INDICE;;mar/05;mar/15;NA;1000101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;0;0;0;0
1336479;ICC/RJ-EP-10 Material Metalico - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-10;Mensal;INDICE;;jan/97;abr/15;NA;100010101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;0;0
1336482;ICC/RJ-EP-DI Material Metalico - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-DI;Mensal;INDICE;;jan/97;mar/15;NA;100010101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;0;0
1336485;ICC/RJ-EP-M Material Metalico - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;jan/97;mar/15;NA;100010101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;0;0
1336488;ICC/RJ-EP-M  1.o dec. - Material Metalico - Nro. Índice;Índices de Preço da Construção Civil;ICCRJ/E-M;Mensal;INDICE;;mar/05;abr/15;NA;100010101;1;INCC TODOS OS ITENS;10;MATERIAIS,  EQUIPAMENTOS E SERVIÇOS;100;MATERIAIS E EQUIPAMENTOS;1000;MATERIAIS PARA ESTRUTURA;10000;MATERIAL METÁLICO;0;0
